,StationName,Lat,Lon
9707,id_reg_grid_eur_02506,43.50586,351.240234
9708,id_reg_grid_eur_02507,42.25342,351.247559
9709,id_reg_grid_eur_02508,41.25732,351.247559
9710,id_reg_grid_eur_02509,40.99365,351.247559
9711,id_reg_grid_eur_02510,40.74463,351.247559
9712,id_reg_grid_eur_02511,38.50342,351.247559
9713,id_reg_grid_eur_02512,36.9873,351.254883
9714,id_reg_grid_eur_02513,36.76757,351.240234
9715,id_reg_grid_eur_02514,36.47461,351.240234
9716,id_reg_grid_eur_02515,36.26952,351.26953100000003
9717,id_reg_grid_eur_02516,36.03514,351.26953100000003
9718,id_reg_grid_eur_02517,35.74213,351.210938
9719,id_reg_grid_eur_02518,33.48632,351.240234
9720,id_reg_grid_eur_02519,33.2373,351.254883
9721,id_reg_grid_eur_02520,71.51366,351.50390600000003
9722,id_reg_grid_eur_02521,71.27929,351.50390600000003
9723,id_reg_grid_eur_02522,70.75194,351.50390600000003
9724,id_reg_grid_eur_02523,70.51757,351.50390600000003
9725,id_reg_grid_eur_02524,70.2246,351.50390600000003
9726,id_reg_grid_eur_02525,70.01952,351.508042
9727,id_reg_grid_eur_02526,69.75585,351.50390600000003
9728,id_reg_grid_eur_02527,62.49022,351.50390600000003
9729,id_reg_grid_eur_02528,62.25585,351.50390600000003
9730,id_reg_grid_eur_02529,62.02147,351.50390600000003
9731,id_reg_grid_eur_02530,61.7285,351.50390600000003
9732,id_reg_grid_eur_02531,61.49413,351.50390600000003
9733,id_reg_grid_eur_02532,61.25975,351.50390600000003
9734,id_reg_grid_eur_02533,61.01074,351.474609
9735,id_reg_grid_eur_02534,60.73241,351.50390600000003
9736,id_reg_grid_eur_02535,58.50585,351.50390600000003
9737,id_reg_grid_eur_02536,58.30077,351.50390600000003
9738,id_reg_grid_eur_02537,57.97851,351.489258
9739,id_reg_grid_eur_02538,57.75879,351.489258
9740,id_reg_grid_eur_02539,57.48046,351.50390600000003
9741,id_reg_grid_eur_02540,57.24608,351.50390600000003
9742,id_reg_grid_eur_02541,57.01171,351.50390600000003
9743,id_reg_grid_eur_02542,56.77733,351.50390600000003
9744,id_reg_grid_eur_02543,56.54295,351.50390600000003
9745,id_reg_grid_eur_02544,56.30858,351.50390600000003
9746,id_reg_grid_eur_02545,55.95702,351.50390600000003
9747,id_reg_grid_eur_02546,55.75195,351.474609
9748,id_reg_grid_eur_02547,55.51757,351.474609
9749,id_reg_grid_eur_02548,55.23926,351.518555
9750,id_reg_grid_eur_02549,54.99756,351.496582
9751,id_reg_grid_eur_02551,54.50684,351.489258
9752,id_reg_grid_eur_02552,51.51855,351.489258
9753,id_reg_grid_eur_02553,51.24023,351.474609
9754,id_reg_grid_eur_02554,51.00586,351.474609
9755,id_reg_grid_eur_02555,50.77148,351.474609
9756,id_reg_grid_eur_02556,50.47759,351.513971
9757,id_reg_grid_eur_02557,50.24414,351.474609
9758,id_reg_grid_eur_02558,43.99632,351.50390600000003
9759,id_reg_grid_eur_02559,43.74023,351.474609
9760,id_reg_grid_eur_02560,43.50586,351.518555
9761,id_reg_grid_eur_02561,36.9873,351.489258
9762,id_reg_grid_eur_02562,36.76757,351.474609
9763,id_reg_grid_eur_02563,36.4746,351.50390600000003
9764,id_reg_grid_eur_02564,36.27904,351.50390600000003
9765,id_reg_grid_eur_02565,36.02557,351.50390600000003
9766,id_reg_grid_eur_02566,35.74217,351.50390600000003
9767,id_reg_grid_eur_02567,34.01367,351.474609
9768,id_reg_grid_eur_02568,33.77929,351.474609
9769,id_reg_grid_eur_02569,33.50098,351.489258
9770,id_reg_grid_eur_02570,33.25928,351.481934
9771,id_reg_grid_eur_02571,71.54102,351.757597
9772,id_reg_grid_eur_02572,71.22373,351.73828100000003
9773,id_reg_grid_eur_02573,70.75194,351.73828100000003
9774,id_reg_grid_eur_02574,70.51757,351.73828100000003
9775,id_reg_grid_eur_02575,70.25432,351.741911
9776,id_reg_grid_eur_02576,69.9902,351.679687
9777,id_reg_grid_eur_02577,69.78515,351.74103
9778,id_reg_grid_eur_02578,62.49022,351.73828100000003
9779,id_reg_grid_eur_02579,62.25585,351.73828100000003
9780,id_reg_grid_eur_02580,62.02147,351.73828100000003
9781,id_reg_grid_eur_02581,61.7285,351.73828100000003
9782,id_reg_grid_eur_02582,61.49413,351.73828100000003
9783,id_reg_grid_eur_02583,61.25975,351.73828100000003
9784,id_reg_grid_eur_02584,61.01073,351.73828100000003
9785,id_reg_grid_eur_02585,60.73241,351.73828100000003
9786,id_reg_grid_eur_02586,58.50586,351.767578
9787,id_reg_grid_eur_02587,58.30077,351.73828100000003
9788,id_reg_grid_eur_02588,57.97851,351.767578
9789,id_reg_grid_eur_02589,57.74414,351.767578
9790,id_reg_grid_eur_02590,57.50975,351.73828100000003
9791,id_reg_grid_eur_02591,57.24608,351.73828100000003
9792,id_reg_grid_eur_02592,57.01171,351.73828100000003
9793,id_reg_grid_eur_02593,56.77733,351.73828100000003
9794,id_reg_grid_eur_02594,56.54295,351.73828100000003
9795,id_reg_grid_eur_02595,56.22069,351.73828100000003
9796,id_reg_grid_eur_02596,55.95702,351.73828100000003
9797,id_reg_grid_eur_02597,55.75195,351.767578
9798,id_reg_grid_eur_02598,55.51757,351.767578
9799,id_reg_grid_eur_02599,55.24658,351.760254
9800,id_reg_grid_eur_02600,51.74561,351.745605
9801,id_reg_grid_eur_02601,51.47461,351.767578
9802,id_reg_grid_eur_02602,51.24023,351.767578
9803,id_reg_grid_eur_02603,51.00586,351.767578
9804,id_reg_grid_eur_02604,50.77148,351.767578
9805,id_reg_grid_eur_02605,50.47851,351.75293
9806,id_reg_grid_eur_02606,50.21483,351.73828100000003
9807,id_reg_grid_eur_02607,43.99632,351.73828100000003
9808,id_reg_grid_eur_02608,43.74023,351.767578
9809,id_reg_grid_eur_02609,37.00928,351.75293
9810,id_reg_grid_eur_02610,36.76758,351.75293
9811,id_reg_grid_eur_02611,36.50676,351.758743
9812,id_reg_grid_eur_02612,36.26,351.73828100000003
9813,id_reg_grid_eur_02613,36.03514,351.73828100000003
9814,id_reg_grid_eur_02614,35.74217,351.73828100000003
9815,id_reg_grid_eur_02615,34.01367,351.767578
9816,id_reg_grid_eur_02616,33.7207,351.75293
9817,id_reg_grid_eur_02617,33.50098,351.745605
9818,id_reg_grid_eur_02618,71.54296,351.97265600000003
9819,id_reg_grid_eur_02619,71.2207,352.001953
9820,id_reg_grid_eur_02620,70.99365,351.987305
9821,id_reg_grid_eur_02621,70.75194,351.97265600000003
9822,id_reg_grid_eur_02622,70.51757,351.97265600000003
9823,id_reg_grid_eur_02623,70.2539,351.97265600000003
9824,id_reg_grid_eur_02624,69.99022,351.97265600000003
9825,id_reg_grid_eur_02625,69.75582,351.914063
9826,id_reg_grid_eur_02626,62.49022,351.97265600000003
9827,id_reg_grid_eur_02627,62.24121,352.001953
9828,id_reg_grid_eur_02628,62.02147,351.97265600000003
9829,id_reg_grid_eur_02629,61.7285,351.97265600000003
9830,id_reg_grid_eur_02630,61.49413,351.97265600000003
9831,id_reg_grid_eur_02631,61.25975,351.97265600000003
9832,id_reg_grid_eur_02632,61.02538,351.97265600000003
9833,id_reg_grid_eur_02633,60.73241,351.97265600000003
9834,id_reg_grid_eur_02634,60.52729,351.914062
9835,id_reg_grid_eur_02635,60.26366,351.97265600000003
9836,id_reg_grid_eur_02636,58.50586,352.001953
9837,id_reg_grid_eur_02637,58.21288,351.97265600000003
9838,id_reg_grid_eur_02638,57.97851,352.001953
9839,id_reg_grid_eur_02639,57.74414,352.001953
9840,id_reg_grid_eur_02640,57.50976,352.001953
9841,id_reg_grid_eur_02641,57.27539,352.001953
9842,id_reg_grid_eur_02642,56.98242,352.001953
9843,id_reg_grid_eur_02643,56.74804,352.001953
9844,id_reg_grid_eur_02644,56.51367,352.001953
9845,id_reg_grid_eur_02645,56.27929,352.001953
9846,id_reg_grid_eur_02646,55.98632,352.001953
9847,id_reg_grid_eur_02647,55.75195,352.001953
9848,id_reg_grid_eur_02648,55.51757,352.001953
9849,id_reg_grid_eur_02649,55.24658,352.009277
9850,id_reg_grid_eur_02650,51.75293,351.987305
9851,id_reg_grid_eur_02651,51.47461,352.001953
9852,id_reg_grid_eur_02652,51.24023,352.001953
9853,id_reg_grid_eur_02653,51.00586,352.001953
9854,id_reg_grid_eur_02654,50.77148,352.001953
9855,id_reg_grid_eur_02655,43.97461,352.001953
9856,id_reg_grid_eur_02656,43.75488,351.994629
9857,id_reg_grid_eur_02657,36.76757,352.001953
9858,id_reg_grid_eur_02658,36.47461,352.001953
9859,id_reg_grid_eur_02659,36.26953,352.001953
9860,id_reg_grid_eur_02660,36.03514,351.97265600000003
9861,id_reg_grid_eur_02661,35.80077,351.97265600000003
9862,id_reg_grid_eur_02662,34.01367,352.001953
9863,id_reg_grid_eur_02663,33.73535,351.987305
9864,id_reg_grid_eur_02664,33.49365,351.994629
9865,id_reg_grid_eur_02665,71.54296,352.207031
9866,id_reg_grid_eur_02666,71.27929,352.207031
9867,id_reg_grid_eur_02667,70.98633,352.241533
9868,id_reg_grid_eur_02668,70.75194,352.207031
9869,id_reg_grid_eur_02669,70.51757,352.207031
9870,id_reg_grid_eur_02670,70.2539,352.207031
9871,id_reg_grid_eur_02671,69.99022,352.207031
9872,id_reg_grid_eur_02672,69.75585,352.207031
9873,id_reg_grid_eur_02673,62.49022,352.207031
9874,id_reg_grid_eur_02674,62.24121,352.236328
9875,id_reg_grid_eur_02675,62.00683,352.236328
9876,id_reg_grid_eur_02676,61.7285,352.207031
9877,id_reg_grid_eur_02677,61.49413,352.207031
9878,id_reg_grid_eur_02678,61.25975,352.207031
9879,id_reg_grid_eur_02679,61.02538,352.207031
9880,id_reg_grid_eur_02680,60.76171,352.207031
9881,id_reg_grid_eur_02681,60.41014,352.207031
9882,id_reg_grid_eur_02682,60.26366,352.207031
9883,id_reg_grid_eur_02683,58.50586,352.236328
9884,id_reg_grid_eur_02684,58.25683,352.236328
9885,id_reg_grid_eur_02685,57.97851,352.250977
9886,id_reg_grid_eur_02686,57.75879,352.236328
9887,id_reg_grid_eur_02687,57.49512,352.250977
9888,id_reg_grid_eur_02688,57.26074,352.236328
9889,id_reg_grid_eur_02689,56.99707,352.250977
9890,id_reg_grid_eur_02690,56.76269,352.250977
9891,id_reg_grid_eur_02691,56.51367,352.236328
9892,id_reg_grid_eur_02692,56.23535,352.250977
9893,id_reg_grid_eur_02693,55.96067,352.259582
9894,id_reg_grid_eur_02694,55.75195,352.236328
9895,id_reg_grid_eur_02695,55.50293,352.250977
9896,id_reg_grid_eur_02696,55.24658,352.243652
9897,id_reg_grid_eur_02697,51.75293,352.250977
9898,id_reg_grid_eur_02698,51.47461,352.236328
9899,id_reg_grid_eur_02699,51.24023,352.236328
9900,id_reg_grid_eur_02700,51.00586,352.236328
9901,id_reg_grid_eur_02701,50.77148,352.236328
9902,id_reg_grid_eur_02702,43.97461,352.236328
9903,id_reg_grid_eur_02703,43.74756,352.243652
9904,id_reg_grid_eur_02704,36.99463,352.243652
9905,id_reg_grid_eur_02705,36.73828,352.236328
9906,id_reg_grid_eur_02706,36.47461,352.236328
9907,id_reg_grid_eur_02707,36.26953,352.236328
9908,id_reg_grid_eur_02708,36.03514,352.207031
9909,id_reg_grid_eur_02709,35.80077,352.207031
9910,id_reg_grid_eur_02710,34.01367,352.236328
9911,id_reg_grid_eur_02711,33.76465,352.250977
9912,id_reg_grid_eur_02712,71.51366,352.558594
9913,id_reg_grid_eur_02713,71.27929,352.558594
9914,id_reg_grid_eur_02714,70.98632,352.441406
9915,id_reg_grid_eur_02715,70.72327,352.446943
9916,id_reg_grid_eur_02716,70.48827,352.448468
9917,id_reg_grid_eur_02717,70.25432,352.554964
9918,id_reg_grid_eur_02718,70.0192,352.444115
9919,id_reg_grid_eur_02719,69.75585,352.441406
9920,id_reg_grid_eur_02720,62.98823,352.617188
9921,id_reg_grid_eur_02721,62.7246,352.441406
9922,id_reg_grid_eur_02722,62.50488,352.529297
9923,id_reg_grid_eur_02723,62.24121,352.529297
9924,id_reg_grid_eur_02724,62.00683,352.529297
9925,id_reg_grid_eur_02725,61.7285,352.441406
9926,id_reg_grid_eur_02726,61.49413,352.441406
9927,id_reg_grid_eur_02727,61.25975,352.558594
9928,id_reg_grid_eur_02728,60.99607,352.413966
9929,id_reg_grid_eur_02729,60.76169,352.586488
9930,id_reg_grid_eur_02730,60.41014,352.441406
9931,id_reg_grid_eur_02731,60.26366,352.441406
9932,id_reg_grid_eur_02732,58.97461,352.470703
9933,id_reg_grid_eur_02733,58.74023,352.529297
9934,id_reg_grid_eur_02734,58.50586,352.529297
9935,id_reg_grid_eur_02735,58.25684,352.514648
9936,id_reg_grid_eur_02736,57.97638,352.499443
9937,id_reg_grid_eur_02737,57.75879,352.485352
9938,id_reg_grid_eur_02738,57.49512,352.514648
9939,id_reg_grid_eur_02739,57.26074,352.485352
9940,id_reg_grid_eur_02740,56.76269,352.485352
9941,id_reg_grid_eur_02741,56.54297,352.510399
9942,id_reg_grid_eur_02742,56.27929,352.529297
9943,id_reg_grid_eur_02743,55.98632,352.529297
9944,id_reg_grid_eur_02744,55.7373,352.485352
9945,id_reg_grid_eur_02745,55.50293,352.514648
9946,id_reg_grid_eur_02746,52.00928,352.485352
9947,id_reg_grid_eur_02747,51.75293,352.514648
9948,id_reg_grid_eur_02748,51.51855,352.529297
9949,id_reg_grid_eur_02749,51.24023,352.529297
9950,id_reg_grid_eur_02750,51.00586,352.470703
9951,id_reg_grid_eur_02751,50.77148,352.470703
9952,id_reg_grid_eur_02752,49.98045,352.558594
9953,id_reg_grid_eur_02753,49.74608,352.441406
9954,id_reg_grid_eur_02754,49.5117,352.441406
9955,id_reg_grid_eur_02755,49.24804,352.529297
9956,id_reg_grid_eur_02756,43.97461,352.529297
9957,id_reg_grid_eur_02757,43.75488,352.507324
9958,id_reg_grid_eur_02758,37.00195,352.485352
9959,id_reg_grid_eur_02759,36.73828,352.529297
9960,id_reg_grid_eur_02760,36.47461,352.470703
9961,id_reg_grid_eur_02761,36.26952,352.441406
9962,id_reg_grid_eur_02762,36.03514,352.558594
9963,id_reg_grid_eur_02763,35.80077,352.441406
9964,id_reg_grid_eur_02764,34.98045,352.441406
9965,id_reg_grid_eur_02765,34.74608,352.441406
9966,id_reg_grid_eur_02766,34.5117,352.441406
9967,id_reg_grid_eur_02767,34.27734,352.470703
9968,id_reg_grid_eur_02768,34.01367,352.529297
9969,id_reg_grid_eur_02769,33.73535,352.507324
9970,id_reg_grid_eur_02770,71.51366,352.792969
9971,id_reg_grid_eur_02771,71.27929,352.792969
9972,id_reg_grid_eur_02772,70.98632,352.792969
9973,id_reg_grid_eur_02773,70.72265,352.792969
9974,id_reg_grid_eur_02774,70.48827,352.792969
9975,id_reg_grid_eur_02775,70.2246,352.792969
9976,id_reg_grid_eur_02776,70.01949,352.851562
9977,id_reg_grid_eur_02777,69.78515,352.67853
9978,id_reg_grid_eur_02778,62.98827,352.792969
9979,id_reg_grid_eur_02779,62.7246,352.792969
9980,id_reg_grid_eur_02780,62.50488,352.763672
9981,id_reg_grid_eur_02781,62.24853,352.749023
9982,id_reg_grid_eur_02782,61.99951,352.749023
9983,id_reg_grid_eur_02783,61.74316,352.763672
9984,id_reg_grid_eur_02784,61.49413,352.792969
9985,id_reg_grid_eur_02785,61.25975,352.792969
9986,id_reg_grid_eur_02786,61.02538,352.792969
9987,id_reg_grid_eur_02787,60.73241,352.792969
9988,id_reg_grid_eur_02788,60.52733,352.792969
9989,id_reg_grid_eur_02789,60.29296,352.792969
9990,id_reg_grid_eur_02790,58.97461,352.763672
9991,id_reg_grid_eur_02791,58.74023,352.763672
9992,id_reg_grid_eur_02792,58.50586,352.763672
9993,id_reg_grid_eur_02793,58.27148,352.763672
9994,id_reg_grid_eur_02794,58.00049,352.749023
9995,id_reg_grid_eur_02795,57.75146,352.756348
9996,id_reg_grid_eur_02796,56.99707,352.749023
9997,id_reg_grid_eur_02797,56.77734,352.763672
9998,id_reg_grid_eur_02798,56.49902,352.749023
9999,id_reg_grid_eur_02799,56.26465,352.749023
10000,id_reg_grid_eur_02800,55.98632,352.763672
10001,id_reg_grid_eur_02801,55.7373,352.749023
10002,id_reg_grid_eur_02802,55.50293,352.749023
10003,id_reg_grid_eur_02803,51.9873,352.749023
10004,id_reg_grid_eur_02804,51.75293,352.749023
10005,id_reg_grid_eur_02805,51.48926,352.749023
10006,id_reg_grid_eur_02806,51.24023,352.763672
10007,id_reg_grid_eur_02807,51.00586,352.763672
10008,id_reg_grid_eur_02808,50.77148,352.763672
10009,id_reg_grid_eur_02809,49.98045,352.792969
10010,id_reg_grid_eur_02810,49.74608,352.792969
10011,id_reg_grid_eur_02811,49.5117,352.792969
10012,id_reg_grid_eur_02812,49.27662,352.70835
10013,id_reg_grid_eur_02813,43.97461,352.763672
10014,id_reg_grid_eur_02814,43.74023,352.763672
10015,id_reg_grid_eur_02815,36.9873,352.749023
10016,id_reg_grid_eur_02816,36.76757,352.763672
10017,id_reg_grid_eur_02817,36.47461,352.763672
10018,id_reg_grid_eur_02818,36.26952,352.792969
10019,id_reg_grid_eur_02819,36.03514,352.792969
10020,id_reg_grid_eur_02820,35.80077,352.792969
10021,id_reg_grid_eur_02821,34.98045,352.792969
10022,id_reg_grid_eur_02822,34.74608,352.792969
10023,id_reg_grid_eur_02823,34.5117,352.792969
10024,id_reg_grid_eur_02824,34.24804,352.763672
10025,id_reg_grid_eur_02825,34.01367,352.749023
10026,id_reg_grid_eur_02826,71.51366,353.027344
10027,id_reg_grid_eur_02827,71.27929,353.027344
10028,id_reg_grid_eur_02828,70.98632,353.027344
10029,id_reg_grid_eur_02829,70.72265,353.027344
10030,id_reg_grid_eur_02830,70.48824,353.085938
10031,id_reg_grid_eur_02831,70.22457,353.085937
10032,id_reg_grid_eur_02832,70.01949,353.085937
10033,id_reg_grid_eur_02833,69.78512,352.851562
10034,id_reg_grid_eur_02834,62.98827,353.027344
10035,id_reg_grid_eur_02835,62.7246,353.027344
10036,id_reg_grid_eur_02836,62.50488,352.998047
10037,id_reg_grid_eur_02837,61.99951,353.012695
10038,id_reg_grid_eur_02838,61.74316,352.998047
10039,id_reg_grid_eur_02839,61.50146,352.998047
10040,id_reg_grid_eur_02840,61.25975,353.027344
10041,id_reg_grid_eur_02841,61.02538,353.027344
10042,id_reg_grid_eur_02842,60.73241,353.027344
10043,id_reg_grid_eur_02843,60.49803,353.027344
10044,id_reg_grid_eur_02844,60.26366,353.027344
10045,id_reg_grid_eur_02845,59.0039,352.998047
10046,id_reg_grid_eur_02846,58.74022,353.027344
10047,id_reg_grid_eur_02847,58.50586,352.998047
10048,id_reg_grid_eur_02848,58.24951,353.005371
10049,id_reg_grid_eur_02849,57.50976,352.998047
10050,id_reg_grid_eur_02850,57.27539,352.998047
10051,id_reg_grid_eur_02851,57.01172,352.97793
10052,id_reg_grid_eur_02852,56.74804,352.998047
10053,id_reg_grid_eur_02853,56.50635,353.005371
10054,id_reg_grid_eur_02854,56.27929,352.998047
10055,id_reg_grid_eur_02855,56.00098,353.012695
10056,id_reg_grid_eur_02856,55.7373,353.012695
10057,id_reg_grid_eur_02857,55.50293,353.012695
10058,id_reg_grid_eur_02858,55.24658,353.005371
10059,id_reg_grid_eur_02859,51.9873,353.012695
10060,id_reg_grid_eur_02860,51.75293,353.012695
10061,id_reg_grid_eur_02861,51.48926,353.012695
10062,id_reg_grid_eur_02862,51.24023,352.998047
10063,id_reg_grid_eur_02863,51.00586,352.998047
10064,id_reg_grid_eur_02864,50.77148,352.998047
10065,id_reg_grid_eur_02865,50.47851,352.998047
10066,id_reg_grid_eur_02866,50.24414,352.998047
10067,id_reg_grid_eur_02867,49.98047,352.998047
10068,id_reg_grid_eur_02868,49.77539,352.998047
10069,id_reg_grid_eur_02869,49.51172,352.998047
10070,id_reg_grid_eur_02870,49.27733,353.027344
10071,id_reg_grid_eur_02871,49.04295,353.027344
10072,id_reg_grid_eur_02872,48.80858,353.027344
10073,id_reg_grid_eur_02873,43.97461,352.998047
10074,id_reg_grid_eur_02874,43.74023,352.998047
10075,id_reg_grid_eur_02875,37.0166,353.005371
10076,id_reg_grid_eur_02876,36.76757,352.998047
10077,id_reg_grid_eur_02877,36.47461,352.998047
10078,id_reg_grid_eur_02878,36.24023,352.998047
10079,id_reg_grid_eur_02879,36.03514,353.027344
10080,id_reg_grid_eur_02880,35.80077,353.027344
10081,id_reg_grid_eur_02881,35.4492,353.027344
10082,id_reg_grid_eur_02882,35.21483,353.027344
10083,id_reg_grid_eur_02883,34.98381,353.008017
10084,id_reg_grid_eur_02884,34.77539,352.998047
10085,id_reg_grid_eur_02885,34.48242,352.998047
10086,id_reg_grid_eur_02886,34.24804,352.998047
10087,id_reg_grid_eur_02887,33.99902,353.012695
10088,id_reg_grid_eur_02888,71.51366,353.261719
10089,id_reg_grid_eur_02889,71.27929,353.261719
10090,id_reg_grid_eur_02890,70.98632,353.261719
10091,id_reg_grid_eur_02891,70.72265,353.261719
10092,id_reg_grid_eur_02892,70.48824,353.320312
10093,id_reg_grid_eur_02893,70.25387,353.320313
10094,id_reg_grid_eur_02894,69.96149,353.325281
10095,id_reg_grid_eur_02895,69.785,353.203125
10096,id_reg_grid_eur_02896,62.98827,353.261719
10097,id_reg_grid_eur_02897,62.7246,353.261719
10098,id_reg_grid_eur_02898,62.50488,353.232422
10099,id_reg_grid_eur_02899,61.75049,353.24707
10100,id_reg_grid_eur_02900,61.24511,353.232422
10101,id_reg_grid_eur_02901,61.02538,353.261719
10102,id_reg_grid_eur_02902,60.73241,353.261719
10103,id_reg_grid_eur_02903,60.49803,353.261719
10104,id_reg_grid_eur_02904,60.26366,353.261719
10105,id_reg_grid_eur_02905,59.00389,353.261719
10106,id_reg_grid_eur_02906,58.74022,353.261719
10107,id_reg_grid_eur_02907,58.50586,353.24707
10108,id_reg_grid_eur_02908,57.75879,353.24707
10109,id_reg_grid_eur_02909,57.50244,353.254395
10110,id_reg_grid_eur_02910,57.27539,353.232422
10111,id_reg_grid_eur_02911,56.99707,353.24707
10112,id_reg_grid_eur_02912,56.76269,353.24707
10113,id_reg_grid_eur_02913,56.49902,353.254395
10114,id_reg_grid_eur_02914,56.26465,353.24707
10115,id_reg_grid_eur_02915,56.00098,353.24707
10116,id_reg_grid_eur_02916,55.7373,353.24707
10117,id_reg_grid_eur_02917,55.50293,353.24707
10118,id_reg_grid_eur_02918,55.24045,353.24707
10119,id_reg_grid_eur_02919,51.9873,353.24707
10120,id_reg_grid_eur_02920,51.75293,353.24707
10121,id_reg_grid_eur_02921,51.48926,353.24707
10122,id_reg_grid_eur_02922,51.24023,353.232422
10123,id_reg_grid_eur_02923,51.00586,353.232422
10124,id_reg_grid_eur_02924,50.77148,353.232422
10125,id_reg_grid_eur_02925,50.47851,353.232422
10126,id_reg_grid_eur_02926,50.24414,353.232422
10127,id_reg_grid_eur_02927,50.00976,353.232422
10128,id_reg_grid_eur_02928,49.77539,353.232422
10129,id_reg_grid_eur_02929,49.5117,353.261719
10130,id_reg_grid_eur_02930,49.27733,353.261719
10131,id_reg_grid_eur_02931,49.04295,353.261719
10132,id_reg_grid_eur_02932,48.80858,353.261719
10133,id_reg_grid_eur_02933,43.97461,353.232422
10134,id_reg_grid_eur_02934,43.74023,353.232422
10135,id_reg_grid_eur_02935,36.99463,353.254395
10136,id_reg_grid_eur_02936,36.75293,353.24707
10137,id_reg_grid_eur_02937,36.51855,353.232422
10138,id_reg_grid_eur_02938,36.24022,353.261719
10139,id_reg_grid_eur_02939,36.00585,353.261719
10140,id_reg_grid_eur_02940,35.80077,353.261719
10141,id_reg_grid_eur_02941,35.45893,353.261719
10142,id_reg_grid_eur_02942,35.21484,353.232422
10143,id_reg_grid_eur_02943,35.00976,353.232422
10144,id_reg_grid_eur_02944,34.77539,353.232422
10145,id_reg_grid_eur_02945,34.49707,353.24707
10146,id_reg_grid_eur_02946,34.25537,353.24707
10147,id_reg_grid_eur_02947,71.51366,353.496094
10148,id_reg_grid_eur_02948,71.27929,353.496094
10149,id_reg_grid_eur_02949,70.98632,353.496094
10150,id_reg_grid_eur_02950,70.72265,353.487489
10151,id_reg_grid_eur_02951,70.48824,353.554688
10152,id_reg_grid_eur_02952,70.25387,353.554687
10153,id_reg_grid_eur_02953,62.98827,353.496094
10154,id_reg_grid_eur_02954,62.7246,353.496094
10155,id_reg_grid_eur_02955,62.50488,353.525391
10156,id_reg_grid_eur_02956,62.00683,353.525391
10157,id_reg_grid_eur_02957,61.74316,353.525391
10158,id_reg_grid_eur_02958,61.49815,353.507763
10159,id_reg_grid_eur_02959,61.2451,353.496094
10160,id_reg_grid_eur_02960,61.02538,353.496094
10161,id_reg_grid_eur_02961,60.73241,353.496094
10162,id_reg_grid_eur_02962,60.49803,353.496094
10163,id_reg_grid_eur_02963,60.26366,353.496094
10164,id_reg_grid_eur_02964,58.97461,353.525391
10165,id_reg_grid_eur_02965,58.76953,353.525391
10166,id_reg_grid_eur_02966,58.50364,353.494488
10167,id_reg_grid_eur_02967,57.75879,353.510742
10168,id_reg_grid_eur_02968,57.25342,353.510742
10169,id_reg_grid_eur_02969,56.99707,353.498398
10170,id_reg_grid_eur_02970,56.76269,353.510742
10171,id_reg_grid_eur_02971,56.49902,353.503418
10172,id_reg_grid_eur_02972,56.26465,353.510742
10173,id_reg_grid_eur_02973,56.00098,353.510742
10174,id_reg_grid_eur_02974,55.74463,353.503418
10175,id_reg_grid_eur_02975,55.51758,353.510742
10176,id_reg_grid_eur_02976,55.24658,353.503418
10177,id_reg_grid_eur_02977,51.9873,353.510742
10178,id_reg_grid_eur_02978,51.75293,353.510742
10179,id_reg_grid_eur_02979,51.5332,353.510742
10180,id_reg_grid_eur_02980,51.24023,353.525391
10181,id_reg_grid_eur_02981,51.00586,353.525391
10182,id_reg_grid_eur_02982,50.77148,353.525391
10183,id_reg_grid_eur_02983,50.47851,353.525391
10184,id_reg_grid_eur_02984,50.24414,353.525391
10185,id_reg_grid_eur_02985,50.00976,353.525391
10186,id_reg_grid_eur_02986,49.77539,353.510742
10187,id_reg_grid_eur_02987,49.5117,353.496094
10188,id_reg_grid_eur_02988,49.27733,353.496094
10189,id_reg_grid_eur_02989,49.04295,353.496094
10190,id_reg_grid_eur_02990,48.80858,353.496094
10191,id_reg_grid_eur_02991,48.45702,353.496094
10192,id_reg_grid_eur_02992,48.22264,353.496094
10193,id_reg_grid_eur_02993,47.98827,353.496094
10194,id_reg_grid_eur_02994,47.75389,353.496094
10195,id_reg_grid_eur_02995,43.97461,353.525391
10196,id_reg_grid_eur_02996,43.74023,353.525391
10197,id_reg_grid_eur_02997,36.74561,353.503418
10198,id_reg_grid_eur_02998,36.48926,353.510742
10199,id_reg_grid_eur_02999,36.25488,353.510742
10200,id_reg_grid_eur_03000,36.00586,353.510742
10201,id_reg_grid_eur_03001,35.79114,353.496094
10202,id_reg_grid_eur_03002,35.47851,353.525391
10203,id_reg_grid_eur_03003,35.24414,353.525391
10204,id_reg_grid_eur_03004,35.00976,353.510742
10205,id_reg_grid_eur_03005,34.76074,353.510742
10206,id_reg_grid_eur_03006,71.51366,353.730469
10207,id_reg_grid_eur_03007,71.27929,353.730469
10208,id_reg_grid_eur_03008,70.95702,353.730469
10209,id_reg_grid_eur_03009,70.75194,353.730469
10210,id_reg_grid_eur_03010,70.48824,353.789063
10211,id_reg_grid_eur_03011,70.19607,353.79586
10212,id_reg_grid_eur_03012,63.01757,353.730469
10213,id_reg_grid_eur_03013,62.7246,353.730469
10214,id_reg_grid_eur_03014,62.50488,353.759766
10215,id_reg_grid_eur_03015,62.24853,353.759766
10216,id_reg_grid_eur_03016,62.00683,353.759766
